id входа;id;начальная ставка;депозит после цикла;Время;порядковый номер шага;результат
30232;30234;0,20;78,1264;2 06:45;3;выигрыш
30387;30393;0,20;78,3320;2 07:40;7;выигрыш
30437;30437;0,20;79,1560;2 07:56;1;выигрыш
30565;30565;0,20;79,9800;2 08:40;1;выигрыш
30711;30718;0,20;80,2176;2 09:36;8;выигрыш
30735;30739;0,20;80,4476;2 09:41;5;выигрыш
30755;30758;0,20;80,6716;2 09:47;4;выигрыш
30945;30954;0,20;80,9104;2 10:59;10;выигрыш
31049;31049;0,20;81,7344;2 11:29;1;выигрыш
31296;31296;0,20;82,5584;2 12:56;1;выигрыш
31376;31379;0,20;82,7824;2 13:28;4;выигрыш
31412;31412;0,20;83,6064;2 13:37;1;выигрыш
31444;31444;0,20;84,4304;2 13:48;1;выигрыш
31489;31493;0,20;84,6604;2 14:06;5;выигрыш
31573;31578;0,20;84,8876;2 14:36;6;выигрыш
31705;31715;0,20;85,1280;2 15:22;11;выигрыш
31742;31747;0,20;85,3552;2 15:32;6;выигрыш
31882;31891;0,20;85,5940;2 16:22;10;выигрыш
32037;32038;0,20;86,2180;2 17:19;2;выигрыш
32083;32083;0,20;87,0420;2 17:33;1;выигрыш
32255;32256;0,20;87,6660;2 18:42;2;выигрыш
32612;32616;0,20;87,8960;2 20:59;5;выигрыш
32668;32682;0,20;88,1288;2 21:24;15;выигрыш
32754;32757;0,20;88,3528;2 21:50;4;выигрыш
32792;32793;0,20;88,9768;2 22:02;2;выигрыш
32956;32958;0,20;89,4008;2 23:02;3;выигрыш
33085;33091;0,20;89,6064;2 23:48;7;выигрыш
33122;33127;0,20;89,8336;3 00:00;6;выигрыш
33169;33169;0,20;90,6576;3 00:14;1;выигрыш
33341;33341;0,20;91,4816;3 01:16;1;выигрыш
33372;33374;0,20;91,9056;3 01:25;3;выигрыш
33390;33391;0,20;92,5296;3 01:28;2;выигрыш
33410;33410;0,20;93,3536;3 01:35;1;выигрыш
33441;33442;0,20;93,9776;3 01:47;2;выигрыш
33503;33507;0,20;94,2076;3 02:06;5;выигрыш
33523;33527;0,20;94,4376;3 02:12;5;выигрыш
33696;33703;0,20;94,6752;3 03:11;8;выигрыш
34064;34067;0,20;94,8992;3 05:19;4;выигрыш
34148;34153;0,20;95,1264;3 05:48;6;выигрыш
34240;34249;0,20;95,3652;3 06:20;10;выигрыш
34377;34385;0,20;95,5760;3 07:13;9;выигрыш
34460;34463;0,20;95,8000;3 07:41;4;выигрыш
34497;34503;0,20;96,0056;3 07:53;7;выигрыш
34548;34549;0,20;96,6296;3 08:07;2;выигрыш
34577;34579;0,20;97,0536;3 08:17;3;выигрыш
34712;34727;0,20;97,2800;3 09:07;16;выигрыш
35081;35083;0,20;97,7040;3 11:15;3;выигрыш
35184;35187;0,20;97,9280;3 11:52;4;выигрыш
35315;35330;0,20;84,2280;3 12:42;16;стоп
35439;35442;0,20;84,4520;3 13:19;4;выигрыш
35589;35595;0,20;84,6576;3 14:15;7;выигрыш
35864;35870;0,20;84,8632;3 15:56;7;выигрыш
35971;35979;0,20;85,0740;3 16:34;9;выигрыш
36026;36027;0,20;85,6980;3 16:52;2;выигрыш
36071;36071;0,20;86,5220;3 17:08;1;выигрыш
36120;36123;0,20;86,7460;3 17:24;4;выигрыш
36223;36224;0,20;87,3700;3 18:00;2;выигрыш
36359;36361;0,20;87,7940;3 18:52;3;выигрыш
36925;36927;0,20;88,2180;3 22:13;3;выигрыш
36953;36954;0,20;88,8420;3 22:21;2;выигрыш
37049;37052;0,20;89,0660;3 22:56;4;выигрыш
37442;37449;0,20;89,3036;4 01:14;8;выигрыш
37526;37541;0,20;89,5300;4 01:43;16;выигрыш
37644;37644;0,20;90,3540;4 02:17;1;выигрыш
37807;37807;0,20;91,1780;4 03:18;1;выигрыш
37930;37930;0,20;92,0020;4 04:05;1;выигрыш
37970;37979;0,20;92,2408;4 04:20;10;выигрыш
37995;37999;0,20;92,4708;4 04:26;5;выигрыш
38024;38031;0,20;92,7084;4 04:36;8;выигрыш
38203;38203;0,20;93,5324;4 05:37;1;выигрыш
38276;38282;0,20;93,7380;4 06:04;7;выигрыш
38429;38431;0,20;94,1620;4 06:54;3;выигрыш
38722;38725;0,20;94,3860;4 08:41;4;выигрыш
38823;38823;0,20;95,2100;4 09:14;1;выигрыш
38839;38840;0,20;95,8340;4 09:19;2;выигрыш
38973;38973;0,20;96,6580;4 10:10;1;выигрыш
39146;39155;0,20;96,8968;4 11:17;10;выигрыш
39171;39176;0,20;97,1240;4 11:23;6;выигрыш
39246;39248;0,20;97,5480;4 11:49;3;выигрыш
39279;39293;0,20;97,7808;4 12:04;15;выигрыш
39321;39333;0,20;98,0212;4 12:16;13;выигрыш
39623;39629;0,20;98,2268;4 14:10;7;выигрыш
39679;39686;0,20;98,4644;4 14:28;8;выигрыш
39767;39768;0,20;99,0884;4 14:58;2;выигрыш
39831;39835;0,20;99,3184;4 15:23;5;выигрыш
39903;39918;0,20;99,5448;4 15:52;16;выигрыш
40110;40112;0,20;99,9688;4 17:02;3;выигрыш
40311;40312;0,20;100,5928;4 18:15;2;выигрыш
40396;40406;0,20;100,8332;4 18:48;11;выигрыш
40428;40437;0,20;101,0720;4 18:59;10;выигрыш
40453;40458;0,20;101,2992;4 19:06;6;выигрыш
40579;40584;0,20;101,5264;4 19:50;6;выигрыш
40831;40831;0,20;102,3504;4 21:20;1;выигрыш
40922;40923;0,20;102,9744;4 21:54;2;выигрыш
40943;40949;0,20;103,1800;4 22:01;7;выигрыш
40983;40991;0,20;103,3908;4 22:15;9;выигрыш
41020;41029;0,20;103,6296;4 22:26;10;выигрыш
41184;41187;0,20;103,8536;4 23:25;4;выигрыш
41285;41288;0,20;104,0776;4 23:57;4;выигрыш
41623;41623;0,20;104,9016;5 01:56;1;выигрыш
41689;41690;0,20;105,5256;5 02:19;2;выигрыш
41887;41889;0,20;105,9496;5 03:30;3;выигрыш
41905;41908;0,20;106,1736;5 03:35;4;выигрыш
42042;42043;0,20;106,7976;5 04:21;2;выигрыш
42059;42062;0,20;107,0216;5 04:27;4;выигрыш
42080;42090;0,20;107,2620;5 04:36;11;выигрыш
42143;42143;0,20;108,0860;5 04:53;1;выигрыш
42227;42227;0,20;108,9100;5 05:21;1;выигрыш
42493;42508;0,20;95,2100;5 06:58;16;стоп
42809;42810;0,20;95,8340;5 08:43;2;выигрыш
42905;42907;0,20;96,2580;5 09:15;3;выигрыш
43057;43065;0,20;96,4688;5 10:06;9;выигрыш
43155;43157;0,20;96,8928;5 10:38;3;выигрыш
43206;43215;0,20;97,1316;5 10:58;10;выигрыш
43250;43253;0,20;97,3556;5 11:11;4;выигрыш
43277;43282;0,20;97,5828;5 11:19;6;выигрыш
43316;43317;0,20;98,2068;5 11:30;2;выигрыш
43409;43411;0,20;98,6308;5 12:05;3;выигрыш
43530;43543;0,20;98,8520;5 12:54;14;выигрыш
43604;43605;0,20;99,4760;5 13:14;2;выигрыш
43718;43718;0,20;100,3000;5 13:59;1;выигрыш
43750;43753;0,20;100,5240;5 14:11;4;выигрыш
43941;43944;0,20;100,7480;5 15:15;4;выигрыш
44013;44027;0,20;100,9808;5 15:46;15;выигрыш
44469;44477;0,20;101,1916;5 18:29;9;выигрыш
44549;44550;0,20;101,8156;5 18:55;2;выигрыш
44912;44927;0,20;88,1156;5 21:11;16;стоп
45297;45298;0,20;88,7396;6 07:06;2;выигрыш
45354;45360;0,20;88,9452;6 07:28;7;выигрыш
45412;45419;0,20;89,1828;6 07:47;8;выигрыш
45641;45647;0,20;89,3884;6 09:00;7;выигрыш
45786;45797;0,20;89,6152;6 09:51;12;выигрыш
45829;45832;0,20;89,8392;6 10:03;4;выигрыш
45903;45908;0,20;90,0664;6 10:30;6;выигрыш
46074;46075;0,20;90,6904;6 11:27;2;выигрыш
46296;46296;0,20;91,5144;6 12:44;1;выигрыш
46326;46332;0,20;91,7200;6 12:56;7;выигрыш
46376;46376;0,20;92,5440;6 13:10;1;выигрыш
46414;46417;0,20;92,7680;6 13:22;4;выигрыш
46641;46653;0,20;93,0084;6 14:49;13;выигрыш
46674;46689;0,20;79,3084;6 15:00;16;стоп
47175;47188;0,20;79,5296;6 18:06;14;выигрыш
47239;47246;0,20;79,7672;6 18:26;8;выигрыш
47420;47423;0,20;79,9912;6 19:29;4;выигрыш
47556;47556;0,20;80,8152;6 20:17;1;выигрыш
47609;47609;0,20;81,6392;6 20:36;1;выигрыш
47687;47688;0,20;82,2632;6 21:04;2;выигрыш
47882;47885;0,20;82,4872;6 22:13;4;выигрыш
48348;48348;0,20;83,3112;7 00:43;1;выигрыш
48477;48477;0,20;84,1352;7 01:24;1;выигрыш
48519;48524;0,20;84,3624;7 01:39;6;выигрыш
48769;48770;0,20;84,9864;7 03:05;2;выигрыш
48851;48862;0,20;85,2132;7 03:39;12;выигрыш
49018;49024;0,20;85,4188;7 04:34;7;выигрыш
49042;49045;0,20;85,6428;7 04:41;4;выигрыш
49205;49207;0,20;86,0668;7 05:34;3;выигрыш
49310;49319;0,20;86,3056;7 06:13;10;выигрыш
49396;49398;0,20;86,7296;7 06:41;3;выигрыш
49500;49505;0,20;86,9568;7 07:16;6;выигрыш
49562;49565;0,20;87,1808;7 07:36;4;выигрыш
49768;49770;0,20;87,6048;7 08:44;3;выигрыш
49800;49805;0,20;87,8320;7 08:57;6;выигрыш
49995;49999;0,20;88,0620;7 10:06;5;выигрыш
50090;50092;0,20;88,4860;7 10:41;3;выигрыш
50191;50192;0,20;89,1100;7 11:16;2;выигрыш
50266;50269;0,20;89,3340;7 11:43;4;выигрыш
50504;50511;0,20;89,5716;7 13:10;8;выигрыш
50558;50558;0,20;90,3956;7 13:25;1;выигрыш
50957;50959;0,20;90,8196;7 15:47;3;выигрыш
51218;51218;0,20;91,6436;7 17:19;1;выигрыш
51449;51449;0,20;92,4676;7 18:43;1;выигрыш
51518;51518;0,20;93,2916;7 19:07;1;выигрыш
51557;51560;0,20;93,5156;7 19:22;4;выигрыш
51629;51629;0,20;94,3396;7 19:46;1;выигрыш
51734;51735;0,20;94,9636;7 20:25;2;выигрыш
51776;51776;0,20;95,7876;7 20:38;1;выигрыш
51916;51916;0,20;96,6116;7 21:32;1;выигрыш
52051;52052;0,20;97,2356;7 22:20;2;выигрыш
52095;52095;0,20;98,0596;7 22:34;1;выигрыш
52426;52434;0,20;98,2704;8 00:29;9;выигрыш
52565;52567;0,20;98,6944;8 01:17;3;выигрыш
52619;52620;0,20;99,3184;8 01:35;2;выигрыш
52865;52868;0,20;99,5424;8 03:02;4;выигрыш
52886;52895;0,20;99,7812;8 03:09;10;выигрыш
52920;52920;0,20;100,6052;8 03:18;1;выигрыш
52985;52985;0,20;101,4292;8 03:39;1;выигрыш
53038;53044;0,20;101,6348;8 03:58;7;выигрыш
53304;53304;0,20;102,4588;8 05:33;1;выигрыш
53365;53367;0,20;102,8828;8 05:53;3;выигрыш
53448;53449;0,20;103,5068;8 06:21;2;выигрыш
53821;53824;0,20;103,7308;8 08:38;4;выигрыш
53919;53920;0,20;104,3548;8 09:14;2;выигрыш
54132;54133;0,20;104,9788;8 10:46;2;выигрыш
54255;54255;0,20;105,8028;8 11:26;1;выигрыш
54390;54390;0,20;106,6268;8 12:18;1;выигрыш
54467;54471;0,20;106,8568;8 12:45;5;выигрыш
54541;54543;0,20;107,2808;8 13:09;3;выигрыш
54674;54675;0,20;107,9048;8 13:58;2;выигрыш
54760;54766;0,20;108,1104;8 14:28;7;выигрыш
54789;54790;0,20;108,7344;8 14:37;2;выигрыш
55008;55014;0,20;108,9400;8 16:00;7;выигрыш
55034;55035;0,20;109,5640;8 16:07;2;выигрыш
55066;55071;0,20;109,7912;8 16:20;6;выигрыш
55136;55141;0,20;110,0184;8 16:49;6;выигрыш
55272;55277;0,20;110,2456;8 17:43;6;выигрыш
55588;55600;0,20;110,4860;8 19:39;13;выигрыш
55630;55632;0,20;110,9100;8 19:50;3;выигрыш
55770;55771;0,20;111,5340;8 20:43;2;выигрыш
55805;55805;0,20;112,3580;8 20:56;1;выигрыш
55936;55944;0,20;112,5688;8 21:44;9;выигрыш
55984;55987;0,20;112,7928;8 21:57;4;выигрыш
56011;56016;0,20;113,0200;8 22:07;6;выигрыш
56077;56090;0,20;113,2412;8 22:32;14;выигрыш
56259;56261;0,20;113,6652;8 23:31;3;выигрыш
56501;56516;0,20;99,9652;9 00:57;16;стоп
56777;56781;0,20;100,1952;9 02:27;5;выигрыш
56829;56830;0,20;100,8192;9 02:44;2;выигрыш
57196;57200;0,20;101,0492;9 04:58;5;выигрыш
57430;57438;0,20;101,2600;9 06:21;9;выигрыш
57616;57616;0,20;102,0840;9 07:20;1;выигрыш
57665;57673;0,20;102,2948;9 07:37;9;выигрыш
57694;57694;0,20;103,1188;9 07:43;1;выигрыш
57806;57807;0,20;103,7428;9 08:20;2;выигрыш
58168;58169;0,20;104,3668;9 10:27;2;выигрыш
58327;58328;0,20;104,9908;9 11:27;2;выигрыш
58514;58526;0,20;105,2312;9 12:36;13;выигрыш
58679;58680;0,20;105,8552;9 13:38;2;выигрыш
58706;58716;0,20;106,0956;9 13:49;11;выигрыш
58753;58760;0,20;106,3332;9 14:05;8;выигрыш
58782;58788;0,20;106,5388;9 14:14;7;выигрыш
58804;58805;0,20;107,1628;9 14:19;2;выигрыш
58855;58855;0,20;107,9868;9 14:36;1;выигрыш
59166;59166;0,20;108,8108;9 16:33;1;выигрыш
59184;59185;0,20;109,4348;9 16:41;2;выигрыш
